timestamp;member_id;consumo_kwh
2023-04-14 10:00:00;M08;3,6557
2023-04-14 11:00:00;M08;3,4576
2023-04-14 12:00:00;M08;3,159
2023-04-14 13:00:00;M08;3,0293
2023-04-14 14:00:00;M08;2,9302
2023-04-14 15:00:00;M08;2,5076
2023-04-14 16:00:00;M08;2,1996
2023-04-14 17:00:00;M08;1,3903
2023-04-14 18:00:00;M08;0,4916
2023-04-14 19:00:00;M08;0,2848
2023-04-14 20:00:00;M08;0,2356
2023-04-14 21:00:00;M08;0,1803
2023-04-14 22:00:00;M08;0,1558
2023-04-14 23:00:00;M08;0,1564
2023-04-15 00:00:00;M08;0,1667
2023-04-15 01:00:00;M08;0,1692
2023-04-15 02:00:00;M08;0,1548
2023-04-15 03:00:00;M08;0,1699
2023-04-15 04:00:00;M08;0,158
2023-04-15 05:00:00;M08;0,1562
2023-04-15 06:00:00;M08;0,1773
2023-04-15 07:00:00;M08;0,1771
2023-04-15 08:00:00;M08;0,1653
2023-04-15 09:00:00;M08;0,1655
2023-04-15 10:00:00;M08;0,1674
2023-04-15 11:00:00;M08;0,1661
2023-04-15 12:00:00;M08;0,1587
2023-04-15 13:00:00;M08;0,1457
2023-04-15 14:00:00;M08;0,1356
2023-04-15 15:00:00;M08;0,1304
2023-04-15 16:00:00;M08;0,1443
2023-04-15 17:00:00;M08;0,134
2023-04-15 18:00:00;M08;0,1373
2023-04-15 19:00:00;M08;0,1511
2023-04-15 20:00:00;M08;0,1562
2023-04-15 21:00:00;M08;0,1674
2023-04-15 22:00:00;M08;0,1591
2023-04-15 23:00:00;M08;0,1628
2023-04-16 00:00:00;M08;0,1706
2023-04-16 01:00:00;M08;0,1754
2023-04-16 02:00:00;M08;0,179
2023-04-16 03:00:00;M08;0,1636
2023-04-16 04:00:00;M08;0,167
2023-04-16 05:00:00;M08;0,1683
2023-04-16 06:00:00;M08;0,1638
2023-04-16 07:00:00;M08;0,1559
2023-04-16 08:00:00;M08;0,1586
2023-04-16 09:00:00;M08;0,1481
2023-04-16 10:00:00;M08;0,1441
2023-04-16 11:00:00;M08;0,1529
2023-04-16 12:00:00;M08;0,1612
2023-04-16 13:00:00;M08;0,1633
2023-04-16 14:00:00;M08;0,1568
2023-04-16 15:00:00;M08;0,1455
2023-04-16 16:00:00;M08;0,1389
2023-04-16 17:00:00;M08;0,1514
2023-04-16 18:00:00;M08;0,1525
2023-04-16 19:00:00;M08;0,1507
2023-04-16 20:00:00;M08;0,1516
2023-04-16 21:00:00;M08;0,157
2023-04-16 22:00:00;M08;0,1464
2023-04-16 23:00:00;M08;0,1422
2023-04-17 00:00:00;M08;0,1486
2023-04-17 01:00:00;M08;0,1505
2023-04-17 02:00:00;M08;0,1597
2023-04-17 03:00:00;M08;0,1644
2023-04-17 04:00:00;M08;0,155
2023-04-17 05:00:00;M08;0,199
2023-04-17 06:00:00;M08;0,5183
2023-04-17 07:00:00;M08;1,2296
2023-04-17 08:00:00;M08;2,4111
2023-04-17 09:00:00;M08;2,9491
2023-04-17 10:00:00;M08;2,7661
2023-04-17 11:00:00;M08;2,7317
2023-04-17 12:00:00;M08;2,7581
2023-04-17 13:00:00;M08;2,9204
2023-04-17 14:00:00;M08;3,1395
2023-04-17 15:00:00;M08;2,5787
2023-04-17 16:00:00;M08;2,2274
2023-04-17 17:00:00;M08;1,3469
2023-04-17 18:00:00;M08;0,542
2023-04-17 19:00:00;M08;0,317
2023-04-17 20:00:00;M08;0,2436
2023-04-17 21:00:00;M08;0,1617
2023-04-17 22:00:00;M08;0,1225
2023-04-17 23:00:00;M08;0,1386
2023-04-18 00:00:00;M08;0,1392
2023-04-18 01:00:00;M08;0,1276
2023-04-18 02:00:00;M08;0,1188
2023-04-18 03:00:00;M08;0,1251
2023-04-18 04:00:00;M08;0,1294
2023-04-18 05:00:00;M08;0,2347
2023-04-18 06:00:00;M08;0,584
2023-04-18 07:00:00;M08;1,4955
2023-04-18 08:00:00;M08;2,7378
2023-04-18 09:00:00;M08;3,1149
2023-04-18 10:00:00;M08;3,399
2023-04-18 11:00:00;M08;3,2868
2023-04-18 12:00:00;M08;3,3846
2023-04-18 13:00:00;M08;3,5089
2023-04-18 14:00:00;M08;3,3342
2023-04-18 15:00:00;M08;2,9418
2023-04-18 16:00:00;M08;2,5967
2023-04-18 17:00:00;M08;1,5155
2023-04-18 18:00:00;M08;0,5625
2023-04-18 19:00:00;M08;0,2954
2023-04-18 20:00:00;M08;0,2565
2023-04-18 21:00:00;M08;0,2062
2023-04-18 22:00:00;M08;0,1661
2023-04-18 23:00:00;M08;0,1613
2023-04-19 00:00:00;M08;0,1704
2023-04-19 01:00:00;M08;0,1761
2023-04-19 02:00:00;M08;0,1574
2023-04-19 03:00:00;M08;0,1618
2023-04-19 04:00:00;M08;0,1639
2023-04-19 05:00:00;M08;0,2609
2023-04-19 06:00:00;M08;0,6116
2023-04-19 07:00:00;M08;1,4445
2023-04-19 08:00:00;M08;2,1622
2023-04-19 09:00:00;M08;2,3228
2023-04-19 10:00:00;M08;2,0677
2023-04-19 11:00:00;M08;1,9769
2023-04-19 12:00:00;M08;2,0695
2023-04-19 13:00:00;M08;2,0582
2023-04-19 14:00:00;M08;2,5369
2023-04-19 15:00:00;M08;2,7657
2023-04-19 16:00:00;M08;2,3869
2023-04-19 17:00:00;M08;1,4805
2023-04-19 18:00:00;M08;0,4999
2023-04-19 19:00:00;M08;0,2834
2023-04-19 20:00:00;M08;0,2081
2023-04-19 21:00:00;M08;0,1409
2023-04-19 22:00:00;M08;0,1107
2023-04-19 23:00:00;M08;0,1148
2023-04-20 00:00:00;M08;0,1192
2023-04-20 01:00:00;M08;0,1228
2023-04-20 02:00:00;M08;0,1161
2023-04-20 03:00:00;M08;0,1217
2023-04-20 04:00:00;M08;0,1194
2023-04-20 05:00:00;M08;0,1994
2023-04-20 06:00:00;M08;0,5036
2023-04-20 07:00:00;M08;1,1317
2023-04-20 08:00:00;M08;2,0653
2023-04-20 09:00:00;M08;2,4451
2023-04-20 10:00:00;M08;2,6672
2023-04-20 11:00:00;M08;2,3413
2023-04-20 12:00:00;M08;2,181
2023-04-20 13:00:00;M08;2,2765
2023-04-20 14:00:00;M08;2,7061
2023-04-20 15:00:00;M08;2,6544
2023-04-20 16:00:00;M08;2,0924
2023-04-20 17:00:00;M08;1,3204
2023-04-20 18:00:00;M08;0,5405
2023-04-20 19:00:00;M08;0,3032
2023-04-20 20:00:00;M08;0,2305
2023-04-20 21:00:00;M08;0,1824
2023-04-20 22:00:00;M08;0,1529
2023-04-20 23:00:00;M08;0,1498
2023-04-21 00:00:00;M08;0,1572
2023-04-21 01:00:00;M08;0,1557
2023-04-21 02:00:00;M08;0,1551
2023-04-21 03:00:00;M08;0,1614
2023-04-21 04:00:00;M08;0,1548
2023-04-21 05:00:00;M08;0,2296
2023-04-21 06:00:00;M08;0,5875
2023-04-21 07:00:00;M08;1,6061
2023-04-21 08:00:00;M08;2,5485
2023-04-21 09:00:00;M08;2,9249
2023-04-21 10:00:00;M08;2,9332
2023-04-21 11:00:00;M08;2,6695
2023-04-21 12:00:00;M08;2,4668
2023-04-21 13:00:00;M08;2,7541
2023-04-21 14:00:00;M08;3,0512
2023-04-21 15:00:00;M08;2,6805
2023-04-21 16:00:00;M08;2,3348
2023-04-21 17:00:00;M08;1,5186
2023-04-21 18:00:00;M08;0,5855
2023-04-21 19:00:00;M08;0,2912
2023-04-21 20:00:00;M08;0,2424
2023-04-21 21:00:00;M08;0,1678
2023-04-21 22:00:00;M08;0,1428
2023-04-21 23:00:00;M08;0,1368
2023-04-22 00:00:00;M08;0,1419
2023-04-22 01:00:00;M08;0,1368
2023-04-22 02:00:00;M08;0,1291
2023-04-22 03:00:00;M08;0,1345
2023-04-22 04:00:00;M08;0,1374
2023-04-22 05:00:00;M08;0,1461
2023-04-22 06:00:00;M08;0,1416
2023-04-22 07:00:00;M08;0,129
2023-04-22 08:00:00;M08;0,1377
2023-04-22 09:00:00;M08;0,1518
2023-04-22 10:00:00;M08;0,146
2023-04-22 11:00:00;M08;0,1504
2023-04-22 12:00:00;M08;0,1472
2023-04-22 13:00:00;M08;0,1642
2023-04-22 14:00:00;M08;0,157
2023-04-22 15:00:00;M08;0,1551
2023-04-22 16:00:00;M08;0,136
2023-04-22 17:00:00;M08;0,1515
2023-04-22 18:00:00;M08;0,1461
2023-04-22 19:00:00;M08;0,1577
2023-04-22 20:00:00;M08;0,1502
2023-04-22 21:00:00;M08;0,149
2023-04-22 22:00:00;M08;0,1418
2023-04-22 23:00:00;M08;0,1343
2023-04-23 00:00:00;M08;0,1337
2023-04-23 01:00:00;M08;0,1344
2023-04-23 02:00:00;M08;0,1331
2023-04-23 03:00:00;M08;0,1218
2023-04-23 04:00:00;M08;0,128
2023-04-23 05:00:00;M08;0,1136
2023-04-23 06:00:00;M08;0,1156
2023-04-23 07:00:00;M08;0,1064
2023-04-23 08:00:00;M08;0,1204
2023-04-23 09:00:00;M08;0,1353
2023-04-23 10:00:00;M08;0,1423
2023-04-23 11:00:00;M08;0,1388
2023-04-23 12:00:00;M08;0,1335
2023-04-23 13:00:00;M08;0,1332
2023-04-23 14:00:00;M08;0,1348
2023-04-23 15:00:00;M08;0,1409
2023-04-23 16:00:00;M08;0,1453
2023-04-23 17:00:00;M08;0,1276
2023-04-23 18:00:00;M08;0,1363
2023-04-23 19:00:00;M08;0,1413
2023-04-23 20:00:00;M08;0,1353
2023-04-23 21:00:00;M08;0,1285
2023-04-23 22:00:00;M08;0,1318
2023-04-23 23:00:00;M08;0,1357
2023-04-24 00:00:00;M08;0,1277
2023-04-24 01:00:00;M08;0,1311
2023-04-24 02:00:00;M08;0,1351
2023-04-24 03:00:00;M08;0,1444
2023-04-24 04:00:00;M08;0,1438
2023-04-24 05:00:00;M08;0,2023
2023-04-24 06:00:00;M08;0,5269
2023-04-24 07:00:00;M08;1,191
2023-04-24 08:00:00;M08;2,1305
2023-04-24 09:00:00;M08;2,1711
2023-04-24 10:00:00;M08;2,3735
2023-04-24 11:00:00;M08;2,1308
2023-04-24 12:00:00;M08;2,2895
2023-04-24 13:00:00;M08;2,2551
2023-04-24 14:00:00;M08;2,125
2023-04-24 15:00:00;M08;2,0546
2023-04-24 16:00:00;M08;1,6517
2023-04-24 17:00:00;M08;1,1655
2023-04-24 18:00:00;M08;0,4293
2023-04-24 19:00:00;M08;0,2672
2023-04-24 20:00:00;M08;0,2126
2023-04-24 21:00:00;M08;0,1658
2023-04-24 22:00:00;M08;0,1348
2023-04-24 23:00:00;M08;0,1576
2023-04-25 00:00:00;M08;0,1459
2023-04-25 01:00:00;M08;0,1191
2023-04-25 02:00:00;M08;0,1256
2023-04-25 03:00:00;M08;0,1198
2023-04-25 04:00:00;M08;0,1256
2023-04-25 05:00:00;M08;0,2052
2023-04-25 06:00:00;M08;0,5055
2023-04-25 07:00:00;M08;1,2588
2023-04-25 08:00:00;M08;2,4407
2023-04-25 09:00:00;M08;2,6322
2023-04-25 10:00:00;M08;2,6514
2023-04-25 11:00:00;M08;2,4504
2023-04-25 12:00:00;M08;2,6495
2023-04-25 13:00:00;M08;2,9837
2023-04-25 14:00:00;M08;2,8793
2023-04-25 15:00:00;M08;2,7154
2023-04-25 16:00:00;M08;2,2022
2023-04-25 17:00:00;M08;1,2293
2023-04-25 18:00:00;M08;0,3704
2023-04-25 19:00:00;M08;0,2129
2023-04-25 20:00:00;M08;0,1766
2023-04-25 21:00:00;M08;0,1534
2023-04-25 22:00:00;M08;0,1399
2023-04-25 23:00:00;M08;0,1453
2023-04-26 00:00:00;M08;0,1521
2023-04-26 01:00:00;M08;0,1588
2023-04-26 02:00:00;M08;0,1613
2023-04-26 03:00:00;M08;0,1714
2023-04-26 04:00:00;M08;0,1565
2023-04-26 05:00:00;M08;0,2413
2023-04-26 06:00:00;M08;0,5787
2023-04-26 07:00:00;M08;1,4016
2023-04-26 08:00:00;M08;2,5732
2023-04-26 09:00:00;M08;3,1063
2023-04-26 10:00:00;M08;3,2392
2023-04-26 11:00:00;M08;3,2053
2023-04-26 12:00:00;M08;2,993
2023-04-26 13:00:00;M08;3,0512
2023-04-26 14:00:00;M08;3,302
2023-04-26 15:00:00;M08;3,1244
2023-04-26 16:00:00;M08;2,6738
2023-04-26 17:00:00;M08;1,7715
2023-04-26 18:00:00;M08;0,6626
2023-04-26 19:00:00;M08;0,3431
2023-04-26 20:00:00;M08;0,2587
2023-04-26 21:00:00;M08;0,2003
2023-04-26 22:00:00;M08;0,1706
2023-04-26 23:00:00;M08;0,1757
2023-04-27 00:00:00;M08;0,176
2023-04-27 01:00:00;M08;0,1625
2023-04-27 02:00:00;M08;0,1737
2023-04-27 03:00:00;M08;0,1815
2023-04-27 04:00:00;M08;0,1729
2023-04-27 05:00:00;M08;0,2757
2023-04-27 06:00:00;M08;0,6805
2023-04-27 07:00:00;M08;1,6338
2023-04-27 08:00:00;M08;2,7728
2023-04-27 09:00:00;M08;3,104
2023-04-27 10:00:00;M08;2,8162
2023-04-27 11:00:00;M08;2,5659
2023-04-27 12:00:00;M08;2,7568
2023-04-27 13:00:00;M08;2,9309
2023-04-27 14:00:00;M08;3,1588
2023-04-27 15:00:00;M08;2,8895
2023-04-27 16:00:00;M08;2,2227
2023-04-27 17:00:00;M08;1,3803
2023-04-27 18:00:00;M08;0,5352
2023-04-27 19:00:00;M08;0,3108
2023-04-27 20:00:00;M08;0,2411
2023-04-27 21:00:00;M08;0,1758
2023-04-27 22:00:00;M08;0,1516
2023-04-27 23:00:00;M08;0,1398
2023-04-28 00:00:00;M08;0,1481
2023-04-28 01:00:00;M08;0,1465
2023-04-28 02:00:00;M08;0,1491
2023-04-28 03:00:00;M08;0,1692
2023-04-28 04:00:00;M08;0,1634
2023-04-28 05:00:00;M08;0,2595
2023-04-28 06:00:00;M08;0,6407
2023-04-28 07:00:00;M08;1,4075
2023-04-28 08:00:00;M08;2,7061
2023-04-28 09:00:00;M08;2,5288
2023-04-28 10:00:00;M08;2,724
2023-04-28 11:00:00;M08;2,4763
2023-04-28 12:00:00;M08;2,2949
2023-04-28 13:00:00;M08;2,4455
2023-04-28 14:00:00;M08;2,4184
2023-04-28 15:00:00;M08;2,3282
2023-04-28 16:00:00;M08;1,8824
2023-04-28 17:00:00;M08;1,0625
2023-04-28 18:00:00;M08;0,4111
2023-04-28 19:00:00;M08;0,2598
2023-04-28 20:00:00;M08;0,2221
2023-04-28 21:00:00;M08;0,1623
2023-04-28 22:00:00;M08;0,1356
2023-04-28 23:00:00;M08;0,1325
2023-04-29 00:00:00;M08;0,1241
2023-04-29 01:00:00;M08;0,1183
2023-04-29 02:00:00;M08;0,125
2023-04-29 03:00:00;M08;0,1218
2023-04-29 04:00:00;M08;0,1251
2023-04-29 05:00:00;M08;0,1193
2023-04-29 06:00:00;M08;0,1305
2023-04-29 07:00:00;M08;0,1386
2023-04-29 08:00:00;M08;0,1536
2023-04-29 09:00:00;M08;0,1646
2023-04-29 10:00:00;M08;0,1538
2023-04-29 11:00:00;M08;0,1452
2023-04-29 12:00:00;M08;0,1486
2023-04-29 13:00:00;M08;0,1405
2023-04-29 14:00:00;M08;0,1436
2023-04-29 15:00:00;M08;0,141
2023-04-29 16:00:00;M08;0,15
2023-04-29 17:00:00;M08;0,1579
2023-04-29 18:00:00;M08;0,1535
2023-04-29 19:00:00;M08;0,1364
2023-04-29 20:00:00;M08;0,1469
2023-04-29 21:00:00;M08;0,1415
2023-04-29 22:00:00;M08;0,1421
2023-04-29 23:00:00;M08;0,1417
2023-04-30 00:00:00;M08;0,1458
2023-04-30 01:00:00;M08;0,1405
2023-04-30 02:00:00;M08;0,1316
2023-04-30 03:00:00;M08;0,1353
2023-04-30 04:00:00;M08;0,1443
2023-04-30 05:00:00;M08;0,1436
2023-04-30 06:00:00;M08;0,143
2023-04-30 07:00:00;M08;0,1331
2023-04-30 08:00:00;M08;0,1398
2023-04-30 09:00:00;M08;0,146
2023-04-30 10:00:00;M08;0,1452
2023-04-30 11:00:00;M08;0,1369
2023-04-30 12:00:00;M08;0,1391
2023-04-30 13:00:00;M08;0,1418
2023-04-30 14:00:00;M08;0,1422
2023-04-30 15:00:00;M08;0,1333
2023-04-30 16:00:00;M08;0,1376
2023-04-30 17:00:00;M08;0,1405
2023-04-30 18:00:00;M08;0,1451
2023-04-30 19:00:00;M08;0,1442
2023-04-30 20:00:00;M08;0,1559
2023-04-30 21:00:00;M08;0,1546
2023-04-30 22:00:00;M08;0,1657
2023-04-30 23:00:00;M08;0,1649
2023-05-01 00:00:00;M08;0,1489
2023-05-01 01:00:00;M08;0,1554
2023-05-01 02:00:00;M08;0,1506
2023-05-01 03:00:00;M08;0,1458
2023-05-01 04:00:00;M08;0,1545
2023-05-01 05:00:00;M08;0,2274
2023-05-01 06:00:00;M08;0,509
2023-05-01 07:00:00;M08;1,2788
2023-05-01 08:00:00;M08;2,4455
2023-05-01 09:00:00;M08;2,8415
2023-05-01 10:00:00;M08;2,8724
2023-05-01 11:00:00;M08;2,3356
2023-05-01 12:00:00;M08;2,1386
2023-05-01 13:00:00;M08;2,1001
2023-05-01 14:00:00;M08;2,0165
2023-05-01 15:00:00;M08;1,9808
2023-05-01 16:00:00;M08;1,8492
2023-05-01 17:00:00;M08;1,2311
2023-05-01 18:00:00;M08;0,4856
2023-05-01 19:00:00;M08;0,2629
2023-05-01 20:00:00;M08;0,2283
2023-05-01 21:00:00;M08;0,1693
2023-05-01 22:00:00;M08;0,142
2023-05-01 23:00:00;M08;0,1366
2023-05-02 00:00:00;M08;0,1356
2023-05-02 01:00:00;M08;0,1332
2023-05-02 02:00:00;M08;0,1229
2023-05-02 03:00:00;M08;0,1316
2023-05-02 04:00:00;M08;0,1349
2023-05-02 05:00:00;M08;0,229
2023-05-02 06:00:00;M08;0,5488
2023-05-02 07:00:00;M08;1,4431
2023-05-02 08:00:00;M08;2,4052
2023-05-02 09:00:00;M08;2,7478
2023-05-02 10:00:00;M08;2,8846
2023-05-02 11:00:00;M08;2,5422
2023-05-02 12:00:00;M08;2,6315
2023-05-02 13:00:00;M08;2,9956
2023-05-02 14:00:00;M08;3,0415
2023-05-02 15:00:00;M08;3,0718
2023-05-02 16:00:00;M08;2,3326
2023-05-02 17:00:00;M08;1,3857
2023-05-02 18:00:00;M08;0,4381
2023-05-02 19:00:00;M08;0,2662
2023-05-02 20:00:00;M08;0,1944
2023-05-02 21:00:00;M08;0,1296
2023-05-02 22:00:00;M08;0,1157
2023-05-02 23:00:00;M08;0,1289
2023-05-03 00:00:00;M08;0,1277
2023-05-03 01:00:00;M08;0,1313
2023-05-03 02:00:00;M08;0,1484
2023-05-03 03:00:00;M08;0,1396
2023-05-03 04:00:00;M08;0,1318
2023-05-03 05:00:00;M08;0,2288
2023-05-03 06:00:00;M08;0,5803
2023-05-03 07:00:00;M08;1,5723
2023-05-03 08:00:00;M08;2,6506
2023-05-03 09:00:00;M08;2,5718
2023-05-03 10:00:00;M08;2,3703
2023-05-03 11:00:00;M08;2,4148
2023-05-03 12:00:00;M08;2,5409
2023-05-03 13:00:00;M08;2,8359
2023-05-03 14:00:00;M08;3,0925
2023-05-03 15:00:00;M08;3,0806
2023-05-03 16:00:00;M08;2,4902
2023-05-03 17:00:00;M08;1,3127
2023-05-03 18:00:00;M08;0,4459
2023-05-03 19:00:00;M08;0,2287
2023-05-03 20:00:00;M08;0,1633
2023-05-03 21:00:00;M08;0,121
2023-05-03 22:00:00;M08;0,1008
2023-05-03 23:00:00;M08;0,1082
2023-05-04 00:00:00;M08;0,1161
2023-05-04 01:00:00;M08;0,1333
2023-05-04 02:00:00;M08;0,1242
2023-05-04 03:00:00;M08;0,1304
2023-05-04 04:00:00;M08;0,1438
2023-05-04 05:00:00;M08;0,2231
2023-05-04 06:00:00;M08;0,5452
2023-05-04 07:00:00;M08;1,494
2023-05-04 08:00:00;M08;2,6775
2023-05-04 09:00:00;M08;3,1536
2023-05-04 10:00:00;M08;2,8566
2023-05-04 11:00:00;M08;2,9517
2023-05-04 12:00:00;M08;2,9867
2023-05-04 13:00:00;M08;2,9023
2023-05-04 14:00:00;M08;3,0032
2023-05-04 15:00:00;M08;2,6041
2023-05-04 16:00:00;M08;2,1613
2023-05-04 17:00:00;M08;1,1799
2023-05-04 18:00:00;M08;0,3985
2023-05-04 19:00:00;M08;0,2097
2023-05-04 20:00:00;M08;0,1915
2023-05-04 21:00:00;M08;0,1287
2023-05-04 22:00:00;M08;0,1246
2023-05-04 23:00:00;M08;0,1355
2023-05-05 00:00:00;M08;0,1481
2023-05-05 01:00:00;M08;0,1505
2023-05-05 02:00:00;M08;0,1638
2023-05-05 03:00:00;M08;0,1484
2023-05-05 04:00:00;M08;0,1596
2023-05-05 05:00:00;M08;0,2937
2023-05-05 06:00:00;M08;0,7013
2023-05-05 07:00:00;M08;1,7016
2023-05-05 08:00:00;M08;2,9124
2023-05-05 09:00:00;M08;3,1343
2023-05-05 10:00:00;M08;3,1285
2023-05-05 11:00:00;M08;2,5219
2023-05-05 12:00:00;M08;2,5365
2023-05-05 13:00:00;M08;2,8383
2023-05-05 14:00:00;M08;2,8463
2023-05-05 15:00:00;M08;2,6114
2023-05-05 16:00:00;M08;2,3521
2023-05-05 17:00:00;M08;1,3299
2023-05-05 18:00:00;M08;0,5248
2023-05-05 19:00:00;M08;0,296
2023-05-05 20:00:00;M08;0,2681
2023-05-05 21:00:00;M08;0,1955
2023-05-05 22:00:00;M08;0,1555
2023-05-05 23:00:00;M08;0,1559
2023-05-06 00:00:00;M08;0,1551
2023-05-06 01:00:00;M08;0,1676
2023-05-06 02:00:00;M08;0,1777
2023-05-06 03:00:00;M08;0,1663
2023-05-06 04:00:00;M08;0,1613
2023-05-06 05:00:00;M08;0,1527
2023-05-06 06:00:00;M08;0,1439
2023-05-06 07:00:00;M08;0,1157
2023-05-06 08:00:00;M08;0,1346
2023-05-06 09:00:00;M08;0,1302
2023-05-06 10:00:00;M08;0,1284
2023-05-06 11:00:00;M08;0,1547
2023-05-06 12:00:00;M08;0,1476
2023-05-06 13:00:00;M08;0,1455
2023-05-06 14:00:00;M08;0,1476
2023-05-06 15:00:00;M08;0,1499
2023-05-06 16:00:00;M08;0,1437
2023-05-06 17:00:00;M08;0,1535
2023-05-06 18:00:00;M08;0,1534
2023-05-06 19:00:00;M08;0,153
2023-05-06 20:00:00;M08;0,1458
2023-05-06 21:00:00;M08;0,1444
2023-05-06 22:00:00;M08;0,1528
2023-05-06 23:00:00;M08;0,1599
2023-05-07 00:00:00;M08;0,1538
2023-05-07 01:00:00;M08;0,1457
2023-05-07 02:00:00;M08;0,153
2023-05-07 03:00:00;M08;0,1543
2023-05-07 04:00:00;M08;0,1603
2023-05-07 05:00:00;M08;0,1495
2023-05-07 06:00:00;M08;0,1485
2023-05-07 07:00:00;M08;0,1554
2023-05-07 08:00:00;M08;0,1476
2023-05-07 09:00:00;M08;0,1633
2023-05-07 10:00:00;M08;0,1745
2023-05-07 11:00:00;M08;0,1682
2023-05-07 12:00:00;M08;0,1629
2023-05-07 13:00:00;M08;0,1628
2023-05-07 14:00:00;M08;0,1615
2023-05-07 15:00:00;M08;0,1694
2023-05-07 16:00:00;M08;0,1579
2023-05-07 17:00:00;M08;0,1483
2023-05-07 18:00:00;M08;0,15
2023-05-07 19:00:00;M08;0,1534
2023-05-07 20:00:00;M08;0,1517
2023-05-07 21:00:00;M08;0,1583
2023-05-07 22:00:00;M08;0,168
2023-05-07 23:00:00;M08;0,1708
2023-05-08 00:00:00;M08;0,17
2023-05-08 01:00:00;M08;0,1642
2023-05-08 02:00:00;M08;0,1619
2023-05-08 03:00:00;M08;0,1474
2023-05-08 04:00:00;M08;0,1366
2023-05-08 05:00:00;M08;0,2377
2023-05-08 06:00:00;M08;0,6523
2023-05-08 07:00:00;M08;1,484
2023-05-08 08:00:00;M08;2,8055
2023-05-08 09:00:00;M08;2,7606
2023-05-08 10:00:00;M08;3,0634
2023-05-08 11:00:00;M08;2,8512
2023-05-08 12:00:00;M08;3,1011
2023-05-08 13:00:00;M08;3,0559
2023-05-08 14:00:00;M08;3,1073
2023-05-08 15:00:00;M08;2,9538
2023-05-08 16:00:00;M08;2,6074
2023-05-08 17:00:00;M08;1,6045
2023-05-08 18:00:00;M08;0,6195
2023-05-08 19:00:00;M08;0,3319
2023-05-08 20:00:00;M08;0,2739
2023-05-08 21:00:00;M08;0,2236
2023-05-08 22:00:00;M08;0,1869
2023-05-08 23:00:00;M08;0,1734
2023-05-09 00:00:00;M08;0,1727
2023-05-09 01:00:00;M08;0,1515
2023-05-09 02:00:00;M08;0,1564
2023-05-09 03:00:00;M08;0,1402
2023-05-09 04:00:00;M08;0,1469
2023-05-09 05:00:00;M08;0,2338
2023-05-09 06:00:00;M08;0,6181
2023-05-09 07:00:00;M08;1,5337
2023-05-09 08:00:00;M08;3,0209
2023-05-09 09:00:00;M08;3,3221
2023-05-09 10:00:00;M08;3,4463
2023-05-09 11:00:00;M08;3,0974
2023-05-09 12:00:00;M08;2,8417
2023-05-09 13:00:00;M08;2,7025
2023-05-09 14:00:00;M08;2,6792
2023-05-09 15:00:00;M08;2,5626
2023-05-09 16:00:00;M08;2,2086
2023-05-09 17:00:00;M08;1,3671
2023-05-09 18:00:00;M08;0,4921
2023-05-09 19:00:00;M08;0,2785
2023-05-09 20:00:00;M08;0,2426
2023-05-09 21:00:00;M08;0,1851
2023-05-09 22:00:00;M08;0,153
2023-05-09 23:00:00;M08;0,1542
2023-05-10 00:00:00;M08;0,1634
2023-05-10 01:00:00;M08;0,162
2023-05-10 02:00:00;M08;0,1548
2023-05-10 03:00:00;M08;0,1488
2023-05-10 04:00:00;M08;0,1434
2023-05-10 05:00:00;M08;0,2217
2023-05-10 06:00:00;M08;0,5848
2023-05-10 07:00:00;M08;1,6058
2023-05-10 08:00:00;M08;2,844
2023-05-10 09:00:00;M08;2,9037
2023-05-10 10:00:00;M08;2,6807
2023-05-10 11:00:00;M08;2,8286
2023-05-10 12:00:00;M08;2,8412
2023-05-10 13:00:00;M08;2,8179
2023-05-10 14:00:00;M08;3,0044
2023-05-10 15:00:00;M08;3,0347
2023-05-10 16:00:00;M08;2,5322
2023-05-10 17:00:00;M08;1,5704
2023-05-10 18:00:00;M08;0,5735
2023-05-10 19:00:00;M08;0,3089
2023-05-10 20:00:00;M08;0,208
2023-05-10 21:00:00;M08;0,1543
2023-05-10 22:00:00;M08;0,1263
2023-05-10 23:00:00;M08;0,1334
2023-05-11 00:00:00;M08;0,1372
2023-05-11 01:00:00;M08;0,1399
2023-05-11 02:00:00;M08;0,1488
2023-05-11 03:00:00;M08;0,1279
2023-05-11 04:00:00;M08;0,1299
2023-05-11 05:00:00;M08;0,195
2023-05-11 06:00:00;M08;0,4575
2023-05-11 07:00:00;M08;1,1632
2023-05-11 08:00:00;M08;2,2203
2023-05-11 09:00:00;M08;2,5702
2023-05-11 10:00:00;M08;2,6922
2023-05-11 11:00:00;M08;2,4229
2023-05-11 12:00:00;M08;2,3301
2023-05-11 13:00:00;M08;2,7083
2023-05-11 14:00:00;M08;3,16
2023-05-11 15:00:00;M08;2,8812
2023-05-11 16:00:00;M08;2,4428
2023-05-11 17:00:00;M08;1,3789
2023-05-11 18:00:00;M08;0,5492
2023-05-11 19:00:00;M08;0,3426
2023-05-11 20:00:00;M08;0,2601
2023-05-11 21:00:00;M08;0,204
2023-05-11 22:00:00;M08;0,1724
2023-05-11 23:00:00;M08;0,1667
2023-05-12 00:00:00;M08;0,1573
2023-05-12 01:00:00;M08;0,1767
2023-05-12 02:00:00;M08;0,1785
2023-05-12 03:00:00;M08;0,1816
2023-05-12 04:00:00;M08;0,1741
2023-05-12 05:00:00;M08;0,2722
